Title,Company,Salary,Location,Link
Старший разработчик С++,ООО ВК ИТС,666,"Москва, Зорге ",https://hh.ru/vacancy/48622357?from=vacancy_search_list&query=python
AWS DevOps Engineer,ООО Карренси Ком Бел,666,Москва,https://hh.ru/vacancy/47945919?from=vacancy_search_list&query=python
Junior Game Analyst,NEXTRP,666,"Москва, Деловой центр",https://hh.ru/vacancy/48809730?from=vacancy_search_list&query=python
Инженер данных,Открытые Технологии,666,"Москва, Серпуховская",https://hh.ru/vacancy/44920115?from=vacancy_search_list&query=python
Администратор приложения/ DevOps инженер,Билайн,666,Москва,https://hh.ru/vacancy/48159874?from=vacancy_search_list&query=python
Ведущий инженер-программист (математик),Topcon,666,Москва,https://hh.ru/vacancy/46318089?from=vacancy_search_list&query=python
Системный администратор Linux / Devops (remote),Храмцова Полина,666,Москва,https://hh.ru/vacancy/47928791?from=vacancy_search_list&query=python
Инженер-программист,ПАО ИНЭУМ им. И.С. Брука,666,"Москва, Речной вокзал",https://hh.ru/vacancy/48208446?from=vacancy_search_list&query=python
C++ Developer (Mystery Manor),Game Insight,666,Москва,https://hh.ru/vacancy/48805662?from=vacancy_search_list&query=python
Application Developer (Linux)/разработчик прикладных решений (Linux),ООО ВедаПроект,666,"Москва, Бауманская ",https://hh.ru/vacancy/48441067?from=vacancy_search_list&query=python
DevOps/Ведущий системный администратор,ООО Препейд Солюшенс,666,"Москва, Молодежная",https://hh.ru/vacancy/48726171?from=vacancy_search_list&query=python
Аналитик,Страховая Компания Allianz,666,"Москва, Павелецкая",https://hh.ru/vacancy/46983575?from=vacancy_search_list&query=python
Manual QA Engineer (remote),evrone.ru,666,Москва,https://hh.ru/vacancy/48739601?from=vacancy_search_list&query=python
Back-end developer,КБ Стрелка,666,Москва,https://hh.ru/vacancy/48698280?from=vacancy_search_list&query=python
Security engineer,Plesk,666,Москва,https://hh.ru/vacancy/45684011?from=vacancy_search_list&query=python
Data Analytics,АО ГЛОРИЯ ДЖИНС,666,Москва,https://hh.ru/vacancy/42458637?from=vacancy_search_list&query=python
QA Engineer / Тестировщик ПО,Ticketland.ru,666,"Москва, Павелецкая",https://hh.ru/vacancy/46425243?from=vacancy_search_list&query=python
"Риск-технолог (SQL, программирование)",ПАО БАНК УРАЛСИБ,666,Москва,https://hh.ru/vacancy/46808734?from=vacancy_search_list&query=python
Разработчик ETL,Тинькофф,666,"Москва, Водный стадион",https://hh.ru/vacancy/48725812?from=vacancy_search_list&query=python
BI Analyst / BI Аналитик,AnyClass,666,"Москва, Белорусская",https://hh.ru/vacancy/48477583?from=vacancy_search_list&query=python
Аналитик,Independent Media,666,"Москва, Киевская ",https://hh.ru/vacancy/47472290?from=vacancy_search_list&query=python
FullStack developer,BSL,666,"Москва, Дмитровская",https://hh.ru/vacancy/48128173?from=vacancy_search_list&query=python
Senior C/C++ developer,UserGate,666,Москва,https://hh.ru/vacancy/47402572?from=vacancy_search_list&query=python
DevOps/Системный администратор,ООО ИИТ,666,"Москва, Комсомольская ",https://hh.ru/vacancy/48801006?from=vacancy_search_list&query=python
DevOps engineer,Филиал ФТМ Хьюманс Европа ЛТД,666,Москва,https://hh.ru/vacancy/48769659?from=vacancy_search_list&query=python
QA Engineer/Инженер по тестированию (решения видеонаблюдения/CCTV),Netris,666,"Москва, Кожуховская",https://hh.ru/vacancy/46060551?from=vacancy_search_list&query=python
Инженер по тестированию UI/ QA automation (JavaScript),YADRO,666,Москва,https://hh.ru/vacancy/47918360?from=vacancy_search_list&query=python
CI Engineer,NetworkOptix,666,"Москва, Бауманская ",https://hh.ru/vacancy/39890802?from=vacancy_search_list&query=python
Аналитик данных (Услуги),Авито: продажи,666,"Москва, Белорусская",https://hh.ru/vacancy/48790845?from=vacancy_search_list&query=python
DS Engineer,ООО ЮНИМ,666,Москва,https://hh.ru/vacancy/47971053?from=vacancy_search_list&query=python
QA Engineer,JuicyScore,666,Москва,https://hh.ru/vacancy/47989043?from=vacancy_search_list&query=python
Старший Веб-аналитик/Senior Web Analyst,Фэмели,666,"Москва, Бауманская ",https://hh.ru/vacancy/47979149?from=vacancy_search_list&query=python
Старший аналитик/Senior Analyst,ID Finance,666,Москва,https://hh.ru/vacancy/48272972?from=vacancy_search_list&query=python
QA Engineer (платёжный шлюз),WILDBERRIES,666,Москва,https://hh.ru/vacancy/48681326?from=vacancy_search_list&query=python
Программист,ООО Консалтинговая группа Территория,666,"Москва, Беговая ",https://hh.ru/vacancy/48754466?from=vacancy_search_list&query=python
Инженер по тестированию / Ozon Card,Ozon Fintech,666,"Москва, Деловой центр ",https://hh.ru/vacancy/47607318?from=vacancy_search_list&query=python
Разработчик PL/SQL,МодульБанк,666,Москва,https://hh.ru/vacancy/48724219?from=vacancy_search_list&query=python
Разработчик DWH,Неофлекс,666,Москва,https://hh.ru/vacancy/48695810?from=vacancy_search_list&query=python
Риск-аналитик SQL,Альфа-Банк,666,Москва,https://hh.ru/vacancy/48047418?from=vacancy_search_list&query=python
Middle/Senior DS,"Лента, федеральная розничная сеть, IT",666,Москва,https://hh.ru/vacancy/48814971?from=vacancy_search_list&query=python
Аналитик,МодульБанк,666,"Москва, Дмитровская",https://hh.ru/vacancy/48736534?from=vacancy_search_list&query=python
QA engineer - dbCap,Deutsche Bank Technology Center,666,"Москва, Новокузнецкая ",https://hh.ru/vacancy/48585930?from=vacancy_search_list&query=python
QA Engineer API (Acquiring),Ситимобил,666,"Москва, Сокол",https://hh.ru/vacancy/48726688?from=vacancy_search_list&query=python
Программист С++,Ростелеком - Центры обработки данных,666,Москва,https://hh.ru/vacancy/46455089?from=vacancy_search_list&query=python
C++ Developer,ANCOR,666,Москва,https://hh.ru/vacancy/48029198?from=vacancy_search_list&query=python
IT Researcher,Skyeng,666,Москва,https://hh.ru/vacancy/47221574?from=vacancy_search_list&query=python
DevOps Engineer,"«РОСБАНК, Societe Generale Group»",666,Москва,https://hh.ru/vacancy/48748464?from=vacancy_search_list&query=python
Аналитик данных (VAS),Авито: аналитика,666,"Москва, Белорусская",https://hh.ru/vacancy/48790606?from=vacancy_search_list&query=python
QA инженер / Тестировщик,Zoon.ru,666,Москва,https://hh.ru/vacancy/45432651?from=vacancy_search_list&query=python
Software testing engineer,Sercomm Russia,666,Москва,https://hh.ru/vacancy/48742211?from=vacancy_search_list&query=python
C++ developer - Quantum,Deutsche Bank Technology Center,666,"Москва, Новокузнецкая ",https://hh.ru/vacancy/48382985?from=vacancy_search_list&query=python
Senior Database Developer,ООО Айти-Солюшнс,666,"Москва, Алексеевская",https://hh.ru/vacancy/43566351?from=vacancy_search_list&query=python
Инженер машинного обучения в группе нейрокомпьютерных интерфейсов,Институт Искусственного Интеллекта,666,Москва,https://hh.ru/vacancy/48627059?from=vacancy_search_list&query=python
Senior Software Developer,Доценко Дарья,666,Москва,https://hh.ru/vacancy/48226373?from=vacancy_search_list&query=python
QA Engineer в области рекомендательных систем,Сбер. IT,666,Москва,https://hh.ru/vacancy/48038966?from=vacancy_search_list&query=python
Full-stack web developer,Remedy Logic,666,Москва,https://hh.ru/vacancy/48620074?from=vacancy_search_list&query=python
Lead Data Scientist (technical product manager),"Компания «СПОРТМАСТЕР», SM Lab",666,"Москва, Аэропорт",https://hh.ru/vacancy/46527058?from=vacancy_search_list&query=python
ETL / Database Engineer - Client Analytics,Deutsche Bank Technology Center,666,"Москва, Новокузнецкая ",https://hh.ru/vacancy/48100687?from=vacancy_search_list&query=python
Математик-программист (руководитель группы),"Megaputer Intelligence, Компания",666,Москва,https://hh.ru/vacancy/48084611?from=vacancy_search_list&query=python
Middle Developer DWH (удаленная работа),Связной. IT/Digital,666,"Москва, Автозаводская",https://hh.ru/vacancy/47863914?from=vacancy_search_list&query=python
Разработчик DWH,ООО Сателл ИТ,666,"Москва, Технопарк",https://hh.ru/vacancy/48365434?from=vacancy_search_list&query=python
DevOps (инженер),ООО ИЦ АЙ-ТЕКО,666,Москва,https://hh.ru/vacancy/48708392?from=vacancy_search_list&query=python
DevOps - Client Analytics,Deutsche Bank Technology Center,666,"Москва, Новокузнецкая ",https://hh.ru/vacancy/48100751?from=vacancy_search_list&query=python
Distributed Systems Engineer,Cube Dev,666,Москва,https://hh.ru/vacancy/46377499?from=vacancy_search_list&query=python
Product Analyst (Ridehailing),inDriver,666,Москва,https://hh.ru/vacancy/48363440?from=vacancy_search_list&query=python
Product Analyst,ООО КАЗАНЬЭКСПРЕСС,666,Москва,https://hh.ru/vacancy/44603576?from=vacancy_search_list&query=python
DevOps Engineer,Банк ВТБ (ПАО),666,"Москва, Деловой центр ",https://hh.ru/vacancy/47150698?from=vacancy_search_list&query=python
Системный администратор в стартап (роботизированные решения),Fast Sense Studio,666,"Москва, Белорусская ",https://hh.ru/vacancy/48794081?from=vacancy_search_list&query=python
Data Analysis (DA),HUAWEI,666,"Москва, Крылатское",https://hh.ru/vacancy/46665473?from=vacancy_search_list&query=python
Data Quality Engineer,"EPAM Systems, Inc.",666,Москва,https://hh.ru/vacancy/48764095?from=vacancy_search_list&query=python
Продуктовый аналитик (team lead),ООО 24Н Софт,666,"Москва, Домодедовская",https://hh.ru/vacancy/48103826?from=vacancy_search_list&query=python
DevOps Engineer,МигКредит,666,"Москва, Молодежная",https://hh.ru/vacancy/48463805?from=vacancy_search_list&query=python
DevOps Middle инженер,ООО Группа Компаний Wallet One,666,Москва,https://hh.ru/vacancy/48179331?from=vacancy_search_list&query=python
Разработчик,ООО ИКСПЛАНЕТ.РУ,666,Москва,https://hh.ru/vacancy/46593817?from=vacancy_search_list&query=python
Инженер программист / Ведущий инженер-программист,ООО Консалтинговая компания Авиаперсонал,666,Москва,https://hh.ru/vacancy/48746409?from=vacancy_search_list&query=python
QA инженер (автотестирование),INPAS,666,Москва,https://hh.ru/vacancy/48148182?from=vacancy_search_list&query=python
Ведущий Data-аналитик,"ПАО «МТС», IT",666,Москва,https://hh.ru/vacancy/48719131?from=vacancy_search_list&query=python
Разработчик MS SQL,ООО IML,666,"Москва, Водный стадион",https://hh.ru/vacancy/48808484?from=vacancy_search_list&query=python
Fullstack разработчик (ведущий инженер-программист),ООО Специальные технологии контроля,666,Москва,https://hh.ru/vacancy/48496263?from=vacancy_search_list&query=python
Системный администратор Linux,VK Pay,666,Москва,https://hh.ru/vacancy/46028070?from=vacancy_search_list&query=python
Ведущий специалист Отдела разработки моделей (интегрированный риск-менеджмент),ПАО Промсвязьбанк,666,Москва,https://hh.ru/vacancy/48720871?from=vacancy_search_list&query=python
Специалист MLOps,FunBox,666,Москва,https://hh.ru/vacancy/47296850?from=vacancy_search_list&query=python
QA-инженер в команду интерфейсов платформы монетизации,Яндекс,666,Москва,https://hh.ru/vacancy/47195501?from=vacancy_search_list&query=python
DWH Engineer,Qlean,666,Москва,https://hh.ru/vacancy/48047689?from=vacancy_search_list&query=python
Веб-аналитик (удалённо),ПИК-БРОКЕР,666,"Москва, Деловой центр",https://hh.ru/vacancy/48431123?from=vacancy_search_list&query=python
DevOps инженер,Bell Integrator,666,Москва,https://hh.ru/vacancy/48802139?from=vacancy_search_list&query=python
QA engineer(API),ООО ГПМ РТВ,666,Москва,https://hh.ru/vacancy/44793004?from=vacancy_search_list&query=python
Web Analyst в Skypro,Skyeng,666,Москва,https://hh.ru/vacancy/48260896?from=vacancy_search_list&query=python
Senior DevOps инженер,"EPAM Systems, Inc.",666,Москва,https://hh.ru/vacancy/48450980?from=vacancy_search_list&query=python
Junior Golang Developer,WILDBERRIES,666,Москва,https://hh.ru/vacancy/47764124?from=vacancy_search_list&query=python
Ведущий программист-математик,Акционерное общество Национальный центр вертолетостроения им. М.Л. Миля и Н.И. Камова,666,Москва,https://hh.ru/vacancy/46165761?from=vacancy_search_list&query=python
С++ разработчик (Яндекс.Еда),Яндекс,666,Москва,https://hh.ru/vacancy/45786157?from=vacancy_search_list&query=python
"Системный администратор Linux / Kubernetes (Middle DevOps инженер), удалённо",ООО Диджитал Пайн,666,Москва,https://hh.ru/vacancy/48094229?from=vacancy_search_list&query=python
DevOps Specialist,Like Центр,666,"Москва, Деловой центр ",https://hh.ru/vacancy/48365447?from=vacancy_search_list&query=python
"Инженер-программист (С/С++, микроконтроллеры)","Цифровые решения, НПП",666,"Москва, Авиамоторная",https://hh.ru/vacancy/48255563?from=vacancy_search_list&query=python
Младший разработчик ПО,ООО НЕДРАСОФТ,666,"Москва, Юго-Западная",https://hh.ru/vacancy/48145362?from=vacancy_search_list&query=python
BI аналитик,ООО МКД АВТО РУС,666,"Москва, Щелковская",https://hh.ru/vacancy/48295557?from=vacancy_search_list&query=python
Ведущий разработчик серверной части,Политехнический музей,666,"Москва, Китай-город ",https://hh.ru/vacancy/48802411?from=vacancy_search_list&query=python
Веб-аналитик (удалённо),ПИК-БРОКЕР,666,"Москва, Деловой центр",https://hh.ru/vacancy/48431123?from=vacancy_search_list&query=python
QA Engineer,Game Insight,666,Москва,https://hh.ru/vacancy/38597036?from=vacancy_search_list&query=python
DevOps engineer (удаленно),СБЕРКОРУС,666,Москва,https://hh.ru/vacancy/48013555?from=vacancy_search_list&query=python
"Риск-технолог (SQL, программирование)",ПАО БАНК УРАЛСИБ,666,Москва,https://hh.ru/vacancy/46808734?from=vacancy_search_list&query=python
ETL Developer,Открытые Технологии,666,"Москва, Серпуховская",https://hh.ru/vacancy/44114210?from=vacancy_search_list&query=python
DevOps Engineer (Kubernetes) в Evrone,evrone.ru,666,Москва,https://hh.ru/vacancy/48501675?from=vacancy_search_list&query=python
Senior AWS DevOps,"EPAM Systems, Inc.",666,Москва,https://hh.ru/vacancy/48643706?from=vacancy_search_list&query=python
Senior QA Engineer (MS-1),"Wargaming, Minsk (Game Stream)",666,Москва,https://hh.ru/vacancy/47061598?from=vacancy_search_list&query=python
Системный инженер / DevOps Engineer,Devexperts,666,Москва,https://hh.ru/vacancy/47957154?from=vacancy_search_list&query=python
DevOps-инженер в Диск,Яндекс,666,Москва,https://hh.ru/vacancy/47915898?from=vacancy_search_list&query=python
Senior Mobile Automation QA Engineer,Badoo,666,Москва,https://hh.ru/vacancy/48586387?from=vacancy_search_list&query=python
Биостатистик / Biostatistician,Parexel International,666,Москва,https://hh.ru/vacancy/47826698?from=vacancy_search_list&query=python
Специалист MLOps,FunBox,666,Москва,https://hh.ru/vacancy/47296850?from=vacancy_search_list&query=python
ML Engineer в области рекомендательных систем,Сбер. IT,666,Москва,https://hh.ru/vacancy/47169447?from=vacancy_search_list&query=python
"Support Data Engineer, трайб Global Trading Platform",Сбер. IT,666,"Москва, Тульская",https://hh.ru/vacancy/45654655?from=vacancy_search_list&query=python
Тестировщик,Компания БКС,666,"Москва, Проспект Мира ",https://hh.ru/vacancy/44012764?from=vacancy_search_list&query=python
Главный аналитик данных,ООО Убиратор,666,"Москва, Алтуфьево",https://hh.ru/vacancy/48296858?from=vacancy_search_list&query=python
Количественный аналитик,ООО РСХБ Управление Активами,666,"Москва, Деловой центр ",https://hh.ru/vacancy/48810144?from=vacancy_search_list&query=python
Senior Product Analyst / Продуктовый аналитик,FUNCORP,666,Москва,https://hh.ru/vacancy/40375714?from=vacancy_search_list&query=python
Инженер по нагрузочному тестированию (удаленная работа),"EPAM Systems, Inc.",666,Москва,https://hh.ru/vacancy/48789544?from=vacancy_search_list&query=python
Аналитик продукта / данных,"Компания «СПОРТМАСТЕР», SM Lab",666,"Москва, Аэропорт",https://hh.ru/vacancy/47676704?from=vacancy_search_list&query=python
Стажёр-инженер АСУ / Automation junior engineer,ООО Интеллектуальные робот системы,666,"Москва, Первомайская",https://hh.ru/vacancy/45152473?from=vacancy_search_list&query=python
"PHP-разработчик (тестинги, devOps team)",Skyeng,666,Москва,https://hh.ru/vacancy/46865423?from=vacancy_search_list&query=python
Ведущий инженер по тестированию мобильных приложений,Netris,666,Москва,https://hh.ru/vacancy/46745064?from=vacancy_search_list&query=python
Аналитик данных в Недвижимость,Авито: аналитика,666,"Москва, Белорусская",https://hh.ru/vacancy/48790723?from=vacancy_search_list&query=python
Системный администратор / DevOps-инженер,"НАМИ, ФГУП",666,"Москва, Лихоборы ",https://hh.ru/vacancy/46328722?from=vacancy_search_list&query=python
Junior Golang developer,Social Media Holding,666,"Москва, Тульская",https://hh.ru/vacancy/48183535?from=vacancy_search_list&query=python
Team Lead Go,Ассоциация IPChain,666,"Москва, Савеловская",https://hh.ru/vacancy/45643451?from=vacancy_search_list&query=python
DevOps инженер,ЭР-Телеком,666,Москва,https://hh.ru/vacancy/48761945?from=vacancy_search_list&query=python
"Старший аналитик, Data Science",М.Видео-Эльдорадо. Офис,666,Москва,https://hh.ru/vacancy/45482422?from=vacancy_search_list&query=python
Middle Developer C++,ABBYY,666,"Москва, Отрадное",https://hh.ru/vacancy/48467128?from=vacancy_search_list&query=python
Разработчик СУБД,Билайн,666,Москва,https://hh.ru/vacancy/48123430?from=vacancy_search_list&query=python
Middle/Senior full stack разработчик .NET,AB Test Real,666,Москва,https://hh.ru/vacancy/42849194?from=vacancy_search_list&query=python
Системный инженер Linux,ООО Смарт Текнолоджис,666,Москва,https://hh.ru/vacancy/48130627?from=vacancy_search_list&query=python
Программист С++ (Middle),"АРМО, ГК",666,"Москва, Динамо ",https://hh.ru/vacancy/44940626?from=vacancy_search_list&query=python
PHP-программист (Back-end),ООО ПРАЙСИВА,666,"Москва, Беляево ",https://hh.ru/vacancy/44362855?from=vacancy_search_list&query=python
"Python Developer в SberDevices (биометрия, CV)",Сбер. IT,666,"Москва, Кутузовская ",https://hh.ru/vacancy/43542665?from=vacancy_search_list&query=python
Инженер DevOps (ansible),"Ренессанс Кредит, Москва",666,Москва,https://hh.ru/vacancy/42107779?from=vacancy_search_list&query=python
Алгоритмист,АО РТИ,666,Москва,https://hh.ru/vacancy/48706950?from=vacancy_search_list&query=python
Teamlead Analyst BI,SberAutoTech,666,Москва,https://hh.ru/vacancy/48250207?from=vacancy_search_list&query=python
Инженер DataOps,СберЗвук,666,Москва,https://hh.ru/vacancy/48149573?from=vacancy_search_list&query=python
Веб аналитик / Web analyst,Convergent,666,Москва,https://hh.ru/vacancy/47933656?from=vacancy_search_list&query=python
Teamlead Analyst BI,SberAutoTech,666,Москва,https://hh.ru/vacancy/48250207?from=vacancy_search_list&query=python
Системный аналитик DWH,ООО Сравни.ру,666,"Москва, Площадь Ильича ",https://hh.ru/vacancy/48790242?from=vacancy_search_list&query=python
"Java-разработчик (Java 8+, Spring)",АО Северсталь. Управляющая компания,666,Москва,https://hh.ru/vacancy/48773432?from=vacancy_search_list&query=python
Backend Developer (переход на RubyOnRails),СберМаркет,666,"Москва, Новокузнецкая ",https://hh.ru/vacancy/48772978?from=vacancy_search_list&query=python
Senior QA Automation Engineer,INFOWATCH,666,Москва,https://hh.ru/vacancy/46860961?from=vacancy_search_list&query=python
Аналитик данных,Ozon Логистика,666,"Москва, Выставочная ",https://hh.ru/vacancy/47367309?from=vacancy_search_list&query=python
QA Engineer to Payments team (Crypto),Exness,666,Москва,https://hh.ru/vacancy/48769687?from=vacancy_search_list&query=python
Senior Security Software Developer (C++/C#),Parallels,666,Москва,https://hh.ru/vacancy/46940332?from=vacancy_search_list&query=python
DevOps Engineer,Сбер. IT,666,Москва,https://hh.ru/vacancy/47203854?from=vacancy_search_list&query=python
Middle/Senior Server Developer (World of Tanks Blitz),"Wargaming, Moscow",666,Москва,https://hh.ru/vacancy/48325298?from=vacancy_search_list&query=python
Системный инженер / Devops-инженер,СИГМА,666,Москва,https://hh.ru/vacancy/46096906?from=vacancy_search_list&query=python
Системный администратор Linux/DevOps/Инженер внедрения и сопровождения программного обеспечения,ООО ЭВРИТЕГ,666,Москва,https://hh.ru/vacancy/48815208?from=vacancy_search_list&query=python
Senior application developer (Linux)/ руководитель разработки прикладных решений (Linux),ООО ВедаПроект,666,"Москва, Бауманская ",https://hh.ru/vacancy/48441143?from=vacancy_search_list&query=python
Ведущий инженер по тестированию ПО / QA Engineer,ЗАО 1С,666,Москва,https://hh.ru/vacancy/44535625?from=vacancy_search_list&query=python
VOIP инженер-программист,Межрегиональный ТранзитТелеком (АО МТТ),666,Москва,https://hh.ru/vacancy/48526889?from=vacancy_search_list&query=python
QA engineer - GTB Liquidity Deposits,Deutsche Bank Technology Center,666,"Москва, Новокузнецкая ",https://hh.ru/vacancy/48393015?from=vacancy_search_list&query=python
Senior back-end developer/Архитектор мобильной платформы,ООО Мирамедикс,666,"Москва, Менделеевская ",https://hh.ru/vacancy/48587871?from=vacancy_search_list&query=python
DevOps инженер,Playrix,666,Москва,https://hh.ru/vacancy/48195559?from=vacancy_search_list&query=python
Старший аналитик данных,ГК АСНА,666,"Москва, Ботанический сад",https://hh.ru/vacancy/43796572?from=vacancy_search_list&query=python
Manual QA Engineer (backend),Vivid Money,666,"Москва, Динамо",https://hh.ru/vacancy/48701619?from=vacancy_search_list&query=python
Front-end разработчик React,AB Test Real,666,Москва,https://hh.ru/vacancy/46315185?from=vacancy_search_list&query=python
Системный администратор Linux (DevOps инженер),NGENIX,666,"Москва, Аэропорт ",https://hh.ru/vacancy/47274645?from=vacancy_search_list&query=python
Программист C++,ГКУ Инфогород,666,Москва,https://hh.ru/vacancy/48167998?from=vacancy_search_list&query=python
Архитектор чат-ботов / программист-разработчик,Marketspace.pro,666,"Москва, Выставочная ",https://hh.ru/vacancy/48568811?from=vacancy_search_list&query=python
Senior Full Stack Developer,Siberian Wellness,666,Москва,https://hh.ru/vacancy/48734397?from=vacancy_search_list&query=python
DevOps specialist,ООО РАБЛЗ,666,Москва,https://hh.ru/vacancy/48724776?from=vacancy_search_list&query=python
Преподаватель курсов программирования детям (удалённо),Школа программирования Kodland,666,Москва,https://hh.ru/vacancy/48480218?from=vacancy_search_list&query=python
"Senior System Software Engineer, Cloud Networking",NVIDIA,666,"Москва, Марьина Роща ",https://hh.ru/vacancy/48347960?from=vacancy_search_list&query=python
QA Automation engineer (C#) / Тестировщик,Bell Integrator,666,Москва,https://hh.ru/vacancy/48768072?from=vacancy_search_list&query=python
"Senior Programmer, Game (C++)/Ведущий программист C++",Playrix,666,Москва,https://hh.ru/vacancy/48077146?from=vacancy_search_list&query=python
ETL-разработчик (Отчетность РБ),"Иннотех, Группа компаний",666,"Москва, Деловой центр",https://hh.ru/vacancy/44848063?from=vacancy_search_list&query=python
Старший тестировщик ПО,ООО Раппорто,666,"Москва, Автозаводская",https://hh.ru/vacancy/47173221?from=vacancy_search_list&query=python
Системный инженер Linux,ООО Смарт Текнолоджис,666,Москва,https://hh.ru/vacancy/48130627?from=vacancy_search_list&query=python
Middle DevOps (телекоммуникационная компания),"EPAM Systems, Inc.",666,Москва,https://hh.ru/vacancy/48447945?from=vacancy_search_list&query=python
Аналитик BI,ivi,666,"Москва, Дмитровская",https://hh.ru/vacancy/45653635?from=vacancy_search_list&query=python
Front-end developer (remote / office),Group-IB,666,Москва,https://hh.ru/vacancy/48294236?from=vacancy_search_list&query=python
Data Architect,СберЗвук,666,"Москва, Кутузовская ",https://hh.ru/vacancy/48412135?from=vacancy_search_list&query=python
Linux/Devops инженер,Никс,666,"Москва, Алексеевская",https://hh.ru/vacancy/48380025?from=vacancy_search_list&query=python
DevOps-инженер,SberTech,666,Москва,https://hh.ru/vacancy/48491539?from=vacancy_search_list&query=python
FullStack разработчик,ООО Синема стар,666,Москва,https://hh.ru/vacancy/46536932?from=vacancy_search_list&query=python
Team Lead Go,Ассоциация IPChain,666,"Москва, Савеловская",https://hh.ru/vacancy/45643451?from=vacancy_search_list&query=python
Java ETL Developer,ООО Диплей,666,Москва,https://hh.ru/vacancy/47973716?from=vacancy_search_list&query=python
Тестировщик ПО в трейдинговое подразделение банка,Металлинвестбанк,666,"Москва, Добрынинская ",https://hh.ru/vacancy/42805224?from=vacancy_search_list&query=python
DevOps engineer (Киберметодология),Сбер. IT,666,Москва,https://hh.ru/vacancy/48701377?from=vacancy_search_list&query=python
Исследователь программного обеспечения,АО Информтехника,666,Москва,https://hh.ru/vacancy/46574326?from=vacancy_search_list&query=python
Аналитик данных (Core),Авито: аналитика,666,"Москва, Белорусская",https://hh.ru/vacancy/48711721?from=vacancy_search_list&query=python
Инженер-разработчик,ООО Парус электро,666,"Москва, Царицыно",https://hh.ru/vacancy/48231139?from=vacancy_search_list&query=python
DevOps инженер,"Hi, Rockits!",666,Москва,https://hh.ru/vacancy/48723309?from=vacancy_search_list&query=python
DevOps Engineer (Platform Team),"Wargaming, Minsk (Game Stream)",666,Москва,https://hh.ru/vacancy/47864381?from=vacancy_search_list&query=python
PHP Backend Developer,ADAPTER,666,Москва,https://hh.ru/vacancy/48287051?from=vacancy_search_list&query=python
AI Engineer,"Wargaming, Moscow",666,Москва,https://hh.ru/vacancy/46536831?from=vacancy_search_list&query=python
Программист С#,АО Синтелс,666,"Москва, Озёрная ",https://hh.ru/vacancy/48748582?from=vacancy_search_list&query=python
Ведущий системный инженер Linux (BigData),ООО UMA.Tech,666,Москва,https://hh.ru/vacancy/47973440?from=vacancy_search_list&query=python
Разработчик BI,Яндекс,666,Москва,https://hh.ru/vacancy/47947965?from=vacancy_search_list&query=python
Аналитик данных,ООО Благо Кредит,666,Москва,https://hh.ru/vacancy/46948494?from=vacancy_search_list&query=python
Эконометрист- аналитик,WОRKKI,666,Москва,https://hh.ru/vacancy/47185581?from=vacancy_search_list&query=python
Инженер DevOps (ansible),"Ренессанс Кредит, Москва",666,Москва,https://hh.ru/vacancy/42107779?from=vacancy_search_list&query=python
Системный администратор (Junior),amoCRM,666,"Москва, Таганская",https://hh.ru/vacancy/48816363?from=vacancy_search_list&query=python
Senior Quantitative Researcher,WorldQuant,666,Москва,https://hh.ru/vacancy/46406039?from=vacancy_search_list&query=python
Product Analyst,inDriver,666,Москва,https://hh.ru/vacancy/48806851?from=vacancy_search_list&query=python
Аналитик продукта / данных,"Компания «СПОРТМАСТЕР», SM Lab",666,"Москва, Аэропорт",https://hh.ru/vacancy/47676704?from=vacancy_search_list&query=python
Аналитик/программист со знанием DAX (департамент торговли),"Красное & Белое, розничная сеть",666,Москва,https://hh.ru/vacancy/45207240?from=vacancy_search_list&query=python
Разработчик Golang,ООО Инновационный центр КАМАЗ,666,Москва,https://hh.ru/vacancy/47292935?from=vacancy_search_list&query=python
QA Specialist,Wargaming St. Petersburg (Lesta Studio),666,Москва,https://hh.ru/vacancy/43997643?from=vacancy_search_list&query=python
Разработчик DL в группу нейросетевых технологий поиска,Яндекс,666,"Москва, Парк культуры",https://hh.ru/vacancy/48707733?from=vacancy_search_list&query=python
Senior Functional Analyst - Kannon,Deutsche Bank Technology Center,666,"Москва, Новокузнецкая ",https://hh.ru/vacancy/48773096?from=vacancy_search_list&query=python
Ведущий тестировщик,Компания БКС,666,"Москва, Проспект Мира ",https://hh.ru/vacancy/44012768?from=vacancy_search_list&query=python
Специалист по проведению тестов на проникновение/анализу защищенности,Group-IB,666,"Москва, Авиамоторная",https://hh.ru/vacancy/48306671?from=vacancy_search_list&query=python
Junior Golang developer,Social Media Holding,666,"Москва, Тульская",https://hh.ru/vacancy/48183535?from=vacancy_search_list&query=python
Специалист по тестированию,ECOMMPAY IT,666,"Москва, Выставочная ",https://hh.ru/vacancy/47620628?from=vacancy_search_list&query=python
Разработчик веб-интерфейсов (Low-code платформа для IoT/IT/автоматизации),Tibbo,666,Москва,https://hh.ru/vacancy/48767850?from=vacancy_search_list&query=python
Системный администратор Linux,inDriver,666,"Москва, Белорусская",https://hh.ru/vacancy/48336107?from=vacancy_search_list&query=python
Продуктовый аналитик,YCLIENTS LLC,666,"Москва, Достоевская ",https://hh.ru/vacancy/46380910?from=vacancy_search_list&query=python
QA Engineer (MTS Cloud),ПАО «МТС»,666,"Москва, Технопарк",https://hh.ru/vacancy/47967692?from=vacancy_search_list&query=python
